不要命	1353010110
一样的月光	547059050
勇敢一次	521493324
很爱过一个人	450553385
最小的伟大	446874214
复活	440101150
想恋一个爱	427595689
当我的好朋友	427595690
只是不够爱自己	427614594
神曲	427614595
Natural High	427595692
大动作	427595693
交叉	427595694
笨女人	427614596
不是不寂寞	427595695
保护色	427595696
原来你都在	427614597
甩开	28773035
我没那么爱你	28773036
敢爱敢当	28773037
说破	28773038
我就是喜欢这样	28773039
幸福的可能	28773040
不爱	28773041
不要问	28773042
我不以为	28773043
不如骄傲	28773044
身不由己	28773045
手掌心	28773046
平凡相依	28773047
好难得	28773048
不是你的错	28773049
亲爱陌生人	28773050
一个人不可能	28773051
亲人	28773052
我爱他	28773053
春天里	28773054
幸福的可能	28029796
身不由己	28406228
下一道彩虹	34923719
好难得	223624
不是你的错	223625
差一步	223626
野兽	223627
一个人不可能	223628
他还认不认得我	223629
我还是一样	223630
奇异果	223631
偷偷的爱	223632
不够勇敢	223633
倒不如	223635
蓝色翅膀	223637
冷血动物	223645
一半	223647
未来的情人	223649
最后一次寂寞	223651
多爱少怪	223652
踹来共	223653
想原谅	223654
很爱过	223655
Symphony	223657
梦交响	223663
Back Up	223666
我是一只小小鸟	223703
飞机场的10:30	223704
Kiss Goodbye	223706
分手吧	223709
洋葱	223712
漂洋过海来看你	223715
不只是朋友	223718
Crazy In Love	223721
大海	223724
I Always Love You	223727
Fu Good	223730
猜不透	223732
我爱他	223734
你为什么说谎	223736
可以不可以	223739
我不怕	223742
离家出走	223745
明白	223747
花火	223749
我爱上的	223751
花火	223760
我爱他	223763
你为什麽说谎	223764
夜猫	223765
突然想爱你	223766
他说你没用	223767
全世界不懂无所谓	223768
亲人	223771
半带电	223774
可惜了	223777
长大	223780
我爱上的	223792
幸运草	223795
闪光灯	223797
耍大牌	223799
猜不透	223801
我不怕	223805
走火入魔	223808
苹果光	223812
想得美	223816
石头	223820
离家出走	223840
可以不可以	223843
明白	223846
爱情没有答案	223849
代替	223852
自由	223854
双飞	223856
白蛇	223858
往心里探险	223860
讨你欢心	223864
