周杰伦	不爱我就拉倒	561307346	0
周杰伦	床边故事	415792916	68133
周杰伦	说走就走	418602084	33628
周杰伦	一点点	418603076	54981
周杰伦	前世情人	415792918	39731
周杰伦	英雄	407679169	73189
周杰伦	土耳其冰淇淋	418602086	30131
周杰伦	告白气球	418603077	377271
周杰伦	Now You See Me	417247652	29835
周杰伦	爱情废柴	418602087	40525
周杰伦	阳明山	29822016	7687
周杰伦	窃爱	29822010	11131
周杰伦	算什么男人	29818120	67014
周杰伦	天涯过客	29822015	18031
周杰伦	怎么了	29822033	11222
周杰伦	一口气全念对	29822032	16912
周杰伦	我要夏天	29822017	11068
周杰伦	手写的从前	29822018	41379
周杰伦	鞋子特大号	29818117	13389
周杰伦	听爸爸的话	29822013	14461
周杰伦	美人鱼	29822012	20962
周杰伦	听见下雨的声音	29822014	33429
周杰伦	天台	26619269	1697
周杰伦	美术馆	26609713	294
周杰伦	保龄男孩	26609707	472
周杰伦	波爷	26420296	2525
周杰伦	美景	26609712	387
周杰伦	浪子膏	26609709	254
周杰伦	气势	26609714	218
周杰伦	龙门澡堂	26609711	337
周杰伦	If	28977076	1039
周杰伦	快门慢舞	26609699	1058
周杰伦	阿郎的童年	26609706	138
周杰伦	Strike	26609704	158
周杰伦	热血码头	26609715	180
周杰伦	逛夜市	26609700	316
周杰伦	捞金鱼	26609710	203
周杰伦	骰子	26609718	146
周杰伦	屋顶上的愿望	26609721	347
周杰伦	You're My Everything	33378388	517
周杰伦	英雄之歌	26609724	258
周杰伦	天台的月光	26598642	4100
周杰伦	竹竿舞	26609725	426
周杰伦	威少的陷阱	26609719	211
周杰伦	兄弟的安慰	26609723	283
周杰伦	悲剧的序幕	26609708	311
周杰伦	无助	26609722	261
周杰伦	亡命追逐	26609720	243
周杰伦	Goodbye	26609705	372
周杰伦	哪里都是你	25641374	14909
周杰伦	大明星	26609727	1591
周杰伦	打架舞	26420297	1433
周杰伦	狗仔舞	26609728	1559
周杰伦	水管的友情	26609716	1036
周杰伦	钱难赚	26609702	1122
周杰伦	情人湖夜市	26609703	645
周杰伦	四季列车	25653001	7358
周杰伦	手语	25641370	10423
周杰伦	公公偏头痛	25653002	10559
周杰伦	明明就	25641369	29703
周杰伦	傻笑	25653003	7653
周杰伦	比较大的大提琴	25641371	6741
周杰伦	爱你没差	25653004	10301
周杰伦	红尘客栈	25641368	16583
周杰伦	梦想启动	25641373	10348
周杰伦	大笨钟	25641372	12058
周杰伦	乌克丽丽	25653005	15486
周杰伦	惊叹号	185613	10346
周杰伦	迷魂曲	185614	12194
周杰伦	Mine Mine	185615	13756
周杰伦	公主病	185616	15043
周杰伦	你好吗	185617	15844
周杰伦	疗伤烧肉粽	185618	11840
周杰伦	琴伤	185619	13480
周杰伦	水手怕水	185620	10033
周杰伦	世界未末日	185621	10209
周杰伦	皮影戏	185622	10210
周杰伦	超跑女神	185623	10793
周杰伦	跨时代	185666	10793
周杰伦	说了再见	185667	31964
周杰伦	烟花易冷	185668	39859
周杰伦	免费教学录像带	185684	10397
周杰伦	好久不见	185670	10540
周杰伦	雨下一整晚	185672	25820
周杰伦	嘻哈空姐	185674	6464
周杰伦	我落泪 情绪零碎	185676	15790
周杰伦	爱的飞行日记	185678	16296
周杰伦	自导自演	185680	12511
周杰伦	超人不会飞	185686	19590
周杰伦	龙战骑士	185692	14052
周杰伦	给我一首歌的时间	185694	28466
周杰伦	蛇舞	185696	10068
周杰伦	花海	185697	29999
周杰伦	魔术先生	185698	8886
周杰伦	说好的幸福呢	185699	39364
周杰伦	兰亭序	185701	16892
周杰伦	流浪诗人	185703	8228
周杰伦	时光机	185705	14748
周杰伦	乔克叔叔	185707	11171
周杰伦	稻香	185709	81563
周杰伦	周大侠	185744	14136
周杰伦	牛仔很忙	185807	12397
周杰伦	彩虹	185809	73793
周杰伦	青花瓷	185811	44373
周杰伦	阳光宅男	185813	14723
周杰伦	蒲公英的约定	185815	49292
周杰伦	无双	185817	11310
周杰伦	我不配	185818	35174
周杰伦	扯	185819	10444
周杰伦	甜甜的	185820	43869
周杰伦	最长的电影	185821	40318
周杰伦	Ending	185867	1887
周杰伦	Opening	185827	1830
周杰伦	脚踏车	185829	5491
周杰伦	早操	185831	2926
周杰伦	淡水海边	185833	4497
周杰伦	斗琴	185835	2662
周杰伦	湘伦小雨四手联弹	185837	1871
周杰伦	Ride With Me	185838	1544
周杰伦	父与子	185839	1874
周杰伦	情人的眼泪	185840	2333
周杰伦	First Kiss	185842	2676
周杰伦	女孩别为我哭泣	185844	1342
周杰伦	晴天娃娃	185846	5213
周杰伦	阿郎与阿宝	185848	1828
周杰伦	与父共舞	185850	1166
周杰伦	路小雨	185852	6531
周杰伦	Flash Back	185855	1492
周杰伦	Angel	185857	3330
周杰伦	小雨写立可白Ⅰ	185859	4273
周杰伦	小雨写立可白Ⅱ	185861	3622
周杰伦	琴房	185865	2198
周杰伦	不能说的秘密	185868	65004
周杰伦	The Swan	185854	1393
周杰伦	黄金甲	185872	11196
周杰伦	夜的第七章	185878	55031
周杰伦	听妈妈的话	185879	48050
周杰伦	千里之外	185880	22838
周杰伦	本草纲目	185882	20791
周杰伦	退后	185884	36579
周杰伦	红模仿	185886	16988
周杰伦	心雨	185888	16410
周杰伦	白色风车	185890	20878
周杰伦	迷迭香	185892	15061
周杰伦	菊花台	185894	19358
周杰伦	霍元甲	185899	24767
周杰伦	大头贴	26632226	5718
周杰伦	夜曲	185904	74102
周杰伦	蓝色风暴	185905	12420
周杰伦	发如雪	185906	36734
周杰伦	黑色毛衣	185908	29185
周杰伦	四面楚歌	185910	21472
周杰伦	枫	185912	51714
周杰伦	浪漫手机	185914	18401
周杰伦	逆鳞	185916	15185
周杰伦	麦芽糖	185918	13118
周杰伦	珊瑚海	185920	32413
周杰伦	飘移	185922	27453
周杰伦	一路向北	185924	95750
周杰伦	可爱女人	186145	39004
周杰伦	黑色幽默	186154	19206
周杰伦	忍者	186122	20572
周杰伦	双截棍	186137	33011
周杰伦	最后的战役	186059	21416
周杰伦	以父之名	186014	132119
周杰伦	东风破	186018	35859
周杰伦	双刀	186024	16775
周杰伦	七里香	186001	187216
周杰伦	外婆	186003	24130
周杰伦	我的地盘	186000	17620
周杰伦	借口	186002	33652
周杰伦	将军	186004	23045
周杰伦	搁浅	186005	48715
周杰伦	乱舞春秋	186006	21906
周杰伦	困兽之斗	186007	15332
周杰伦	园游会	186008	38561
周杰伦	止战之殇	186009	25943
周杰伦	轨迹	186010	58068
周杰伦	断了的弦	186011	23445
周杰伦	懦夫	186015	12171
周杰伦	晴天	186016	2076811
周杰伦	三年二班	186017	29782
周杰伦	你听得到	186019	33186
周杰伦	同一种调调	186020	12973
周杰伦	她的睫毛	186021	20293
周杰伦	爱情悬崖	186022	15863
周杰伦	梯田	186023	17509
周杰伦	半兽人	186045	23559
周杰伦	半岛铁盒	186046	52753
周杰伦	暗号	186047	33726
周杰伦	龙拳	186048	17945
周杰伦	火车叨位去	186049	14613
周杰伦	分裂	186051	21388
周杰伦	爷爷泡的茶	186053	16160
周杰伦	回到过去	186055	50171
周杰伦	米兰的小铁匠	186057	14257
周杰伦	刀马旦	186064	3636
周杰伦	上海一九四三	186128	22140
周杰伦	禁止悲伤	186071	386
周杰伦	爱在西元前	186114	34526
周杰伦	夜空的精灵	186077	454
周杰伦	落雨声	186079	345
周杰伦	动心	186082	369
周杰伦	娘子	186150	12427
周杰伦	电灯泡	186086	142
周杰伦	电灯泡 II	186087	202
