许嵩	绝代风华	1327456179	74521
许嵩	飞驰于你	1309642305	34979
许嵩	老古董	557584658	95021
许嵩	大千世界	569213279	262102
许嵩	艺术家们	865460477	19389
许嵩	九月清晨	865460478	16455
许嵩	浪	865460479	14634
许嵩	重复重复	865460480	14278
许嵩	明智之举	862099032	46818
许嵩	如约而至	573384240	43419
许嵩	柳成荫	865460483	16706
许嵩	我乐意	554191378	71916
许嵩	蝴蝶的时间	521415426	175253
许嵩	通关	487379429	63342
许嵩	深夜书店	465677131	79130
许嵩	今年勇	448144319	70885
许嵩	江湖	428095913	61319
许嵩	奇谈	418602450	19354
许嵩	雅俗共赏	411214279	2177617
许嵩	最佳歌手	412902950	143120
许嵩	幻胖	418602451	18437
许嵩	摄影艺术	415792563	80475
许嵩	平行宇宙	418603441	45965
许嵩	燕归巢	402073807	83000
许嵩	摆脱	418602453	14104
许嵩	早睡身体好	418603442	23147
许嵩	不语	405377071	13611
许嵩	书香年华	404182479	20740
许嵩	千古	34040693	37625
许嵩	等到烟火清凉	28987652	16876
许嵩	山水之间	28802028	30048
许嵩	七夕	28953350	26582
许嵩	有桃花	28987653	6863
许嵩	惊鸿一面	28854182	68787
许嵩	隐隐约约	28987654	4996
许嵩	宇宙之大	28987655	12310
许嵩	梧桐灯	28987656	9871
许嵩	弹指一挥间	28952258	15096
许嵩	违章动物	27612225	13947
许嵩	小烦恼没什么大不了	26291187	4673
许嵩	胡萝卜须	167651	9503
许嵩	幻听	167655	59549
许嵩	对话老师	167659	7128
许嵩	伴虎	167663	9079
许嵩	闺蜜	167666	6359
许嵩	装糊涂	167669	5733
许嵩	Play With Style	167672	3351
许嵩	心疼你的过去	167676	7959
许嵩	全球变冷	167679	16403
许嵩	亲情式的爱情	167680	9759
许嵩	天龙八部之宿敌	167691	27016
许嵩	想象之中	167705	22595
许嵩	河山大好	167709	11323
许嵩	拆东墙	167712	17904
许嵩	医生	167715	22593
许嵩	微博控	167717	8487
许嵩	毁人不倦	167720	16490
许嵩	双人旁	167723	8959
许嵩	降温	167727	23707
许嵩	敬酒不吃	167730	8355
许嵩	千百度	167732	25391
许嵩	素颜	167827	64283
许嵩	半城烟沙	167744	30331
许嵩	两种悲剧	167748	6762
许嵩	伤声	167752	8737
许嵩	尘世美	167755	5681
许嵩	安徒生不后悔	167758	5911
许嵩	天使	167761	6407
许嵩	我的Baby	167764	4256
许嵩	我很喜欢	167767	2854
许嵩	看不见的风景	167771	2858
许嵩	安琪	167775	4366
许嵩	朝舞	167778	1905
许嵩	花满楼	167780	5289
许嵩	粉色信笺	167782	4366
许嵩	乱乱唱	167784	3162
许嵩	南山忆	167786	26440
许嵩	又小雪	167792	3933
许嵩	叹服	167841	17076
许嵩	灰色头像	167844	39096
许嵩	我无所谓	167847	5830
许嵩	庐州月	167850	57847
许嵩	不煽情	167853	9799
许嵩	我们的恋爱是对生命的严重浪费	167856	8580
许嵩	白马非马	167858	9397
许嵩	单人旅途	167860	7916
许嵩	在那不遥远的地方	167862	5803
许嵩	如果当时	167870	38852
许嵩	多余的解释	167873	40400
许嵩	有何不可	167876	122301
许嵩	坏孩子	167879	11940
许嵩	清明雨上	167882	81042
许嵩	城府	167885	33696
许嵩	认错	167888	20048
许嵩	内线	167891	12224
许嵩	星座书上	167894	15690
许嵩	我想牵着你的手	167903	11320
许嵩	情侣装	167815	10544
许嵩	七号公园	167977	10693
许嵩	英国情人	29544683	2238
许嵩	我的baby	27646700	1650
许嵩	散场电影	27646698	2980
许嵩	浅唱	27646697	16503
许嵩	你若成风	167929	4544
许嵩	断桥残雪	167937	42148
许嵩	爱情里的眼泪	27646688	5281
许嵩	玫瑰花的葬礼	27646687	48525
许嵩	送你的独白	167947	8563
许嵩	雪花谣	167958	2739
许嵩	飞蛾	167968	10556
许嵩	墨尔本,晴	167985	5111
