芙烈亚	1310022286
亲吻时分	1310023028
爱就爱吧	1310023029
花粉症	1310023030
万兽	1310022287
夏末的行者	1310022288
蜂蜜月亮	1310022289
题外话	1310022290
今夜只为你歌唱	1310022291
让我好好看看你	1310022292
爱就爱吧	1302409011
芙烈亚	1295202973
让我好好看看你	516653054
星球号序曲	28302104
健忘	28302102
奇迹	28302103
I Will Be With You	28302105
最难的是相遇	28302110
柔软的冷漠	28302109
小小的死	28302108
现在该怎么好	28302111
我留下的一个生活	28302106
温暖的想念	28302107
泪海	306748
爱情电影	306750
四季	306752
如果云知道	306755
难得好天气	306758
破晓	306761
沙漏	306764
心蚀	306767
恒星	306770
我们的爱情病了	306772
猫与钢琴	306774
相片生活	306776
星星是穷人的钻石	306779
美梦成真	306781
日光机场	306783
一直是晴天	306785
我依然爱你	306788
我有一帘幽梦	306791
你的眼睛	306794
你是最爱	306797
执着	306800
没有你的圣诞节	306803
看透	306806
骗自己	306809
邻居	306812
Don't Say Goodbye	306814
独角戏	306816
突然想爱你	306818
真爱无敌	306820
爱在黑夜	306822
不爱我放了我	306824
永不结束的故事	306827
讨好	306830
金丝雀	306833
承担	306836
半首歌	306838
秘密	306839
单身日记 四季歌	306840
蜗牛	306841
一有爱就走吧	306863
顶多是偶尔	306864
亲爱的是你把我宠坏	306865
一公里	306866
慢热	306869
和你一起	306872
另一半	306876
枫糖早餐	306879
心得	306881
爱的虚线	306883
月亮忘记了	503855465
看完烟火再回去	306895
男人女人	306899
手写爱	306902
我绝对不说我爱你	306907
爱人动物	306910
乐天市场	306913
飞行时光	306916
爱情.进站	306919
见过永远	306921
北纬六十六度	306924
好听	306936
真情真美	406730143
再说你也不懂	406730144
我依然爱你	406730145
如果云知道	406737081
独角戏	406730146
他们的故事	406730147
不爱我放了我	406737082
神话	406737083
云且留住	406737084
聚散两依依	406730148
在水一方	406730149
却上心头	406737085
诗意	406730150
秋歌	406737086
我怎能离开你	406730151
庭院深深	406730152
月朦胧鸟朦胧	406737087
如果我离开	406730153
爱是	406737088
祝福了	406730154
如果下个路口遇见你	406730155
永恒的转眼	406730156
幸福一秒吧	406730157
此时快乐的代价	406730158
不一样了	406737091
我俩一同飞去	406737092
泪海	406730159
日光机场	406730160
深渊	406737093
真爱无敌	406730161
只说给你听	406737094
遇见另外一个人	406737095
如果云知道	25890594
真爱无敌	25890604
美梦成真	25890590
泪海	25890596
独角戏	25890598
日光机场	25890602
突然想爱你	25890600
看透	25890592
一直是晴天	25890595
我依然爱你	25890589
不爱我放了我	25890591
破晓	25890601
承担	25890597
永不结束的故事	25890599
Don't Say Goodbye	25890593
恒星	25890603
独角戏	25959477
如果云知道	25959469
日光机场	25959473
哭墙	25959471
你是最爱	25959472
泪海	25959475
执着	25959476
你的眼睛	25959482
突然想爱你	25959481
半首歌	25959483
爱情电影	25959480
留低钥匙	25959470
讨好	25959479
我有一廉幽梦	25959478
我就是这么快乐	25959474
我爱夜	306950
幸福一秒吧	306952
他们的故事	306954
祝福了	306958
此时快乐的代价	306960
云且留住	306962
不一样了	306964
神话	306968
幸福的相遇	306972
有你的天堂	306976
众里寻他	306980
只说给你听	306984
标准配备	306988
我俩一同飞去	306992
遇见另外一个人	306996
永恒的转眼	307000
信号	307004
我怎能离开你	307006
白纸黑字	307010
真情真美	307011
神话	307022
云且留住	307025
聚散两依依	307028
在水一方	307031
却上心头	307034
诗意	307038
秋歌	307042
我怎能离开你	307046
庭院深深	307050
月朦胧鸟朦胧	307052
如果我离开	307063
爱是	307067
祝福了	307070
幸福一秒吧	307076
我俩一同飞去	307078
如果下个路口遇见你	307080
永恒的转眼	307083
此时快乐的代价	307086
神秘电话	307089
我的蓝色夏天	307092
不一样了	307095
遇见另外一个人	307106
他们的故事	307108
只说给你听	307110
好像跳舞	307112
我只能爱你	307114
相爱的片刻	307116
白纸黑字	307119
有你的天堂	307122
标准配备	307125
信号	307131
夜之海	307137
没有你的圣诞节	307184
爱只剩一秒	307185
深渊	307186
宁愿爱你	307188
舍不得	307190
完美	307193
TRY	307196
凭感觉	307199
讨厌	307202
红色爱情海	307205
难得好天气	307214
新世界	307216
爱不爱你都一样	307218
不知不觉	307220
Little by Little	307222
时间的秘密	307224
想要的感觉	307226
隐瞒	307228
Together you and I	307230
相片生活	307232
You are my No.1	307234
如果云知道	307239
美梦成真	307241
我依然爱你	307242
爱情电影	307243
泪海	307244
独角戏	307245
执着	307246
爱在黑夜	307248
突然想爱你	307250
日光机场	307252
看透	307254
邻居	307256
沙漏	307258
我有一帘幽梦	307260
破晓	307262
Don't say goodbye	307264
头发	307268
像猫的女人	307269
投资感情	307272
解脱	307275
戒烟	307277
真爱无敌	307280
恒星	307283
我就是这么快乐	307290
如果云知道	307298
美梦成真	307300
突然想爱你	307302
独角戏	307304
爱情电影	307307
真爱无敌	307310
不爱我放了我	307313
我依然爱你	307316
泪海	307318
破晓	307320
日光机场	307322
看透	307324
猫与钢琴	307325
真爱无敌	307329
一直是晴天	307333
我就是这么快乐	307336
禁止悲伤	307339
蜗牛	307342
恒星	307345
一天一天	307348
Today	307351
我懂你不懂	307354
痞子	307356
忘	307358
Don't Say Goodbye	307367
美梦成真	307373
生气	307376
学琴的孩子	307379
透气	307381
你是最爱	307383
All Your Heart	307385
一直	307386
集邮簿子	307388
我依然爱你	307398
不爱我放了我	307401
啤酒咖啡	307404
我们都寂寞	307407
情人的画像	307410
欲哭无泪	307412
我是你的药	307414
月光的祈祷	307416
失去	307418
Ending	307421
日光机场	26194134
破晓	26194135
爱在黑夜	26194136
金丝雀	26194137
心蚀	26194138
我怕我的心变老	26194139
给我一分钟不想你	26194140
寂寞海岸	26194141
明天的回忆	26194142
散步	26194143
释放自我	26194144
让你走	26194145
邻居	307503
突然想爱你	307511
如果云知道	307514
执着	307517
Always	307520
半首歌	307523
独角戏	307525
了解	307527
女人的心很简单	307529
你讨厌	307532
寄信人	307534
泪海	307594
秘密	307596
四季	307599
放声大哭	307601
猫与钢琴	307605
沙漏	307608
骗自己	307612
后来你好吗	307617
我们的爱情病了	307621
天亮了	307624
讨好	307633
看透	307637
爱的心态	307641
My Own True Love	307643
一百个谎言	307645
蝶	307647
爱是唯一的理由	307649
厮守	307651
你是我心口里的风	307654
公主彻夜未眠	307657
